projectName,name,pathFile,productionFile,junitVersion,loc,qtdMethods,testSmellName,testSmellMethod,testSmellLine,testSmellLineBegin,testSmellLineEnd
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapFloat,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapFloat,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapDouble,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSwapDouble,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetry,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testReadSwappedUnsignedInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testReadSwappedUnsignedInteger,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testReadSwappedLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testReadSwappedLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testWriteSwappedLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testWriteSwappedLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testReadSwappedDouble,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testReadSwappedDouble,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testWriteSwappedDouble,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testWriteSwappedDouble,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetryOfLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetryOfLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetryOfLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testSymmetryOfLong,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testUnsignedOverrun,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Lazy Test,testUnsignedOverrun,null,null,null
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testWriteSwappedShort,118,118,130
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testWriteSwappedInteger,150,150,166
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testWriteSwappedLong,186,186,210
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testReadSwappedFloat,212,212,221
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testWriteSwappedFloat,223,223,240
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testReadSwappedDouble,242,242,251
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testWriteSwappedDouble,253,253,278
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Duplicate Assert,testUnsignedOverrun,303,303,314
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testSwapShort,51,51,57
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testSwapInteger,59,59,68
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testSwapLong,70,70,76
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testSwapFloat,78,78,84
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testSwapDouble,86,86,92
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testSymmetry,98,98,107
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testReadSwappedShort,109,109,116
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testWriteSwappedShort,118,118,130
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testReadSwappedUnsignedShort,132,132,139
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testReadSwappedInteger,141,141,148
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testWriteSwappedInteger,150,150,166
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testReadSwappedUnsignedInteger,168,168,175
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testReadSwappedLong,177,177,184
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testWriteSwappedLong,186,186,210
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testReadSwappedFloat,212,212,221
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testWriteSwappedFloat,223,223,240
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testReadSwappedDouble,242,242,251
commons-io,EndianUtilsTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\EndianUtilsTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\EndianUtils.java,JUnit5,316,22,Eager Test,testWriteSwappedDouble,253,253,278
